File Name,Relative Path,Fish Computer Path,Species,Single Fish,Comments,Segmentable,box annotated,mask annotated,train/val/test,Mask Annotator Name,Fish Computer Folder,Date Data Added,Keypoint annotated,Keypoint Annotator Name,Box Annotator Name,Duplicate,CVAT Task ID,Multifish Order
\Ganaraska\10012024-10072024\24  10  01  11  32\428.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\428.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/428.mp4,Coho,1,blurry,0,,,,,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__428,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\45.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\45.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/45.mp4,Coho,1,low contrast on fins at beginning,0,,,,,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__45,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\501.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\501.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/501.mp4,Coho,1,low contrast on fins at beginning,0,,,,,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__501,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\864.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\864.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/864.mp4,Coho,1,Turbid,0,,,,,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__864,,,,,,,
\Credit\09222023-09252023\23 09 22 12 11\296.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09222023-09252023\23 09 22 12 11\296.mp4,/data/remora/Credit/2023/09222023-09252023/23  09  22  12  11/296.mp4,Multiple_Species,0,Brown and chinook,1,,,,,Credit__2023__09222023-09252023__23  09  22  12  11__296,,,,,,,
\Credit\09252034-09292023\23 09 25 13 21\1481.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09252034-09292023\23 09 25 13 21\1481.mp4,/data/remora/Credit/2023/09252034-09292023/23  09  25  13  21/1481.mp4,Multiple_Species,0,"Brown and chinook, DOUBLE CHECK SPECIES ID",1,,,,,Credit__2023__09252034-09292023__23  09  25  13  21__1481,,,,,,,
\Credit\09252034-09292023\23 09 25 13 21\1494.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09252034-09292023\23 09 25 13 21\1494.mp4,/data/remora/Credit/2023/09252034-09292023/23  09  25  13  21/1494.mp4,Multiple_Species,0,Brown and chinook,1,,,,,Credit__2023__09252034-09292023__23  09  25  13  21__1494,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\32.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\32.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/32.mp4,Multiple_Species,0,Brown and chinook,1,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__32,,,,,,,
\Credit\10202023-10232023\23 10 20 10 29\181.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10202023-10232023\23 10 20 10 29\181.mp4,/data/remora/Credit/2023/10202023-10232023/23  10  20  10  29/181.mp4,Multiple_Species,0,Brown and chinook,1,,,,,Credit__2023__10202023-10232023__23  10  20  10  29__181,,,,,,,
\Credit\09222023-09252023\23 09 22 12 11\1129.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09222023-09252023\23 09 22 12 11\11.29.mp4,/data/remora/Credit/2023/09222023-09252023/23  09  22  12  11/1129.mp4,Multiple_Species,1,Brown and chinook??,1,,,,,Credit__2023__09222023-09252023__23  09  22  12  11__1129,,,,,,,
\Credit\09222023-09252023\23 09 22 12 11\129.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09222023-09252023\23 09 22 12 11\129.mp4,/data/remora/Credit/2023/09222023-09252023/23  09  22  12  11/129.mp4,Multiple_Species,0,"Brown and chinook, maybe trim video, skip for now",0,,,,,Credit__2023__09222023-09252023__23  09  22  12  11__129,,,,,,,
\Credit\09222023-09252023\23 09 22 12 11\175.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09222023-09252023\23 09 22 12 11\175.mp4,/data/remora/Credit/2023/09222023-09252023/23  09  22  12  11/175.mp4,Multiple_Species,0,"Brown and chinook, poor contrast on lower fins",0,,,,,Credit__2023__09222023-09252023__23  09  22  12  11__175,,,,,,,
\Credit\09222023-09252023\23 09 22 12 11\408.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09222023-09252023\23 09 22 12 11\408.mp4,/data/remora/Credit/2023/09222023-09252023/23  09  22  12  11/408.mp4,Multiple_Species,0,"coho and chinook, low contrast at bottom",0,,,,,Credit__2023__09222023-09252023__23  09  22  12  11__408,,,,,,,
\Credit\09222023-09252023\23 09 22 12 11\461.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09222023-09252023\23 09 22 12 11\461.mp4,/data/remora/Credit/2023/09222023-09252023/23  09  22  12  11/461.mp4,Multiple_Species,0,"Brown and chinook, poor contrast on lower fins, skip for now",0,,,,,Credit__2023__09222023-09252023__23  09  22  12  11__461,,,,,,,
\Credit\09222023-09252023\23 09 22 12 11\63.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09222023-09252023\23 09 22 12 11\63.mp4,/data/remora/Credit/2023/09222023-09252023/23  09  22  12  11/63.mp4,Multiple_Species,0,"Brown and two chinook, poor contrast on lower fins, skip for now",0,,,,,Credit__2023__09222023-09252023__23  09  22  12  11__63,,,,,,,
\Credit\09252034-09292023\23 09 25 13 21\1313.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09252034-09292023\23 09 25 13 21\1313.mp4,/data/remora/Credit/2023/09252034-09292023/23  09  25  13  21/1313.mp4,Multiple_Species,0,"coho and chinook, low contrast",0,,,,,Credit__2023__09252034-09292023__23  09  25  13  21__1313,,,,,,,
\Credit\09252034-09292023\23 09 25 13 21\1341.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09252034-09292023\23 09 25 13 21\1341.mp4,/data/remora/Credit/2023/09252034-09292023/23  09  25  13  21/1341.mp4,Multiple_Species,0,"Brown and chinook, poor contrast on lower fins, skip for now",0,,,,,Credit__2023__09252034-09292023__23  09  25  13  21__1341,,,,,,,
\Credit\09252034-09292023\23 09 25 13 21\1342.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09252034-09292023\23 09 25 13 21\1342.mp4,/data/remora/Credit/2023/09252034-09292023/23  09  25  13  21/1342.mp4,Multiple_Species,0,"Brown and chinook, poor contrast at top and bottom, skip for now",0,,,,,Credit__2023__09252034-09292023__23  09  25  13  21__1342,,,,,,,
\Credit\09252034-09292023\23 09 25 13 21\1503.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09252034-09292023\23 09 25 13 21\1503.mp4,/data/remora/Credit/2023/09252034-09292023/23  09  25  13  21/1503.mp4,Multiple_Species,0,"Brown and chinook, skip for now",0,,,,,Credit__2023__09252034-09292023__23  09  25  13  21__1503,,,,,,,
\Credit\09252034-09292023\23 09 25 13 21\1507.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09252034-09292023\23 09 25 13 21\1507.mp4,/data/remora/Credit/2023/09252034-09292023/23  09  25  13  21/1507.mp4,Multiple_Species,0,"Brown and chinook, low contrast on lower fins",0,,,,,Credit__2023__09252034-09292023__23  09  25  13  21__1507,,,,,,,
\Credit\09292023-10032023\23 09 29 11 42\249.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09292023-10032023\23 09 29 11 42\249.mp4,/data/remora/Credit/2023/09292023-10032023/23  09  29  11  42/249.mp4,Multiple_Species,0,"Brown and chinook, low contrast on lower fins",0,,,,,Credit__2023__09292023-10032023__23  09  29  11  42__249,,,,,,,
\Credit\09292023-10032023\23 09 29 11 42\412.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09292023-10032023\23 09 29 11 42\412.mp4,/data/remora/Credit/2023/09292023-10032023/23  09  29  11  42/412.mp4,Multiple_Species,0,"Brown and chinook, skip for now",0,,,,,Credit__2023__09292023-10032023__23  09  29  11  42__412,,,,,,,
\Credit\09292023-10032023\23 09 29 11 42\81.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\09292023-10032023\23 09 29 11 42\81.mp4,/data/remora/Credit/2023/09292023-10032023/23  09  29  11  42/81.mp4,Multiple_Species,0,"Brown and chinook, low contrast on lower fins",0,,,,,Credit__2023__09292023-10032023__23  09  29  11  42__81,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\1.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\1.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/1.mp4,Multiple_Species,0,"Brown and chinook, low contrast on lower fins",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__1,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\10.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\10.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/10.mp4,Multiple_Species,0,"Brown and chinook, low contrast between fish",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__10,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\11.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\11.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/11.mp4,Multiple_Species,0,"Brown and chinook, low contrast between fish",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__11,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\13.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\13.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/13.mp4,Multiple_Species,0,"Brown and chinook, low contrast between fish",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__13,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\14.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\14.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/14.mp4,Multiple_Species,0,"Brown and chinook, low contrast between fish",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__14,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\15.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\15.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/15.mp4,Multiple_Species,0,"Brown and chinook, low contrast between fish",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__15,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\16.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\16.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/16.mp4,Multiple_Species,0,"Brown and chinook, low contrast between fish",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__16,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\18.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\18.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/18.mp4,Multiple_Species,0,"Brown and chinook, barely in frame",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__18,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\2.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\2.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/2.mp4,Multiple_Species,0,"Brown and chinook, chinook barely visible",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__2,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\20.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\20.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/20.mp4,Multiple_Species,0,"Brown and chinook, brown trout barely in frame",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__20,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\21.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\21.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/21.mp4,Multiple_Species,0,"Brown and chinook, brown trout barely in frame",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__21,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\22.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\22.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/22.mp4,Multiple_Species,0,"Brown and chinook, fish barely in frame",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__22,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\23.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\23.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/23.mp4,Multiple_Species,0,"Brown and chinook, fish barely in frame",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__23,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\24.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\24.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/24.mp4,Multiple_Species,0,"Brown and chinook, low contrast on lower fins",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__24,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\25.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\25.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/25.mp4,Multiple_Species,0,"Brown and chinook, low contrast on lower fins",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__25,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\26.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\26.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/26.mp4,Multiple_Species,0,"Brown and chinook, low contrast on lower fins",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__26,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\27.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\27.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/27.mp4,Multiple_Species,0,"Brown and chinook, low contrast on lower fins",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__27,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\28.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\28.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/28.mp4,Multiple_Species,0,"Brown and chinook, low contrast on lower fins, skip for now",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__28,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\29.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\29.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/29.mp4,Multiple_Species,0,"Brown and chinook, low contrast on lower fins",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__29,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\3.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\3.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/3.mp4,Multiple_Species,0,"Brown and chinook, chinook barely visible",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__3,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\30.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\30.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/30.mp4,Multiple_Species,0,"Brown and chinook, low contrast on lower fins",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__30,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\31.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\31.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/31.mp4,Multiple_Species,0,"Brown and chinook, low contrast on lower fins",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__31,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\5.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\5.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/5.mp4,Multiple_Species,0,"Brown and chinook, chinook barely visible",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__5,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\627.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\627.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/627.mp4,Multiple_Species,0,"Brown and chinook, low contrast",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__627,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\7.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\7.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/7.mp4,Multiple_Species,0,"Brown and chinook, low contrast between fish, skip for now",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__7,,,,,,,
\Credit\10032023-10062023\23 10 03 13 13\8.mp4,C:\Users\YUILLEMI\OneDrive - Government of Ontario\Desktop\Credit\10032023-10062023\23 10 03 13 13\8.mp4,/data/remora/Credit/2023/10032023-10062023/23  10  03  13  13/8.mp4,Multiple_Species,0,"Brown and chinook, fish barely in frame, skip for now",0,,,,,Credit__2023__10032023-10062023__23  10  03  13  13__8,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\2467.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\2467.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/2467.mp4,Multiple_Species,0,"Rainbow and Chinook, blurry",0,,,,,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__2467,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\275.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\275.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/275.mp4,Multiple_Species,0,"Chinook and Coho, blurry",0,,,,,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__275,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\297.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\297.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/297.mp4,Multiple_Species,0,"Chinook and Coho, parts of the video are difficult",0,,,,,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__297,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\421.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\421.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/421.mp4,Multiple_Species,0,"Rainbow and Chinook, blurry",0,,,,,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__421,,,,,,,
\Ganaraska\10012024-10072024\24  10  01  11  32\914.mp4,C:\Users\GristeTh\OneDrive - Government of Ontario\Documents\RiverWatcher\Ganaraska\10012024-10072024\24  10  01  11  32\914.mp4,/data/remora/Ganaraska/Ganaraska 2024/10012024-10072024/24  10  01  11  32/914.mp4,Multiple_Species,0,"Coho and Chinook, parts of the video are difficult",0,,,,,Ganaraska__Ganaraska 2024__10012024-10072024__24  10  01  11  32__914,,,,,,,
/Credit/2024/08232024-08262024/24 08 23 11 55/76.mp4,,/data/remora/Credit/2024/08232024-08262024/24  08  23  11  55/76.mp4,No Fish,0,,,,,,,Credit__2024__08232024-08262024__24  08  23  11  55__76,2025-06-18,,,,,,
/Credit/2024/17062024-05072024/24 06 17 12 42/11.mp4,,/data/remora/Credit/2024/17062024-05072024/24  06  17  12  42/11.mp4,No Fish,0,,,,,,,Credit__2024__17062024-05072024__24  06  17  12  42__11,2025-06-18,,,,,,
/Credit/2024/17062024-05072024/24 06 17 12 42/12.mp4,,/data/remora/Credit/2024/17062024-05072024/24  06  17  12  42/12.mp4,No Fish,0,,,,,,,Credit__2024__17062024-05072024__24  06  17  12  42__12,2025-06-18,,,,,,
/Credit/2024/17062024-05072024/24 06 17 12 42/17.mp4,,/data/remora/Credit/2024/17062024-05072024/24  06  17  12  42/17.mp4,No Fish,0,,,,,,,Credit__2024__17062024-05072024__24  06  17  12  42__17,2025-06-18,,,,,,
/Credit/2024/17062024-05072024/24 06 17 12 42/20.mp4,,/data/remora/Credit/2024/17062024-05072024/24  06  17  12  42/20.mp4,No Fish,0,,,,,,,Credit__2024__17062024-05072024__24  06  17  12  42__20,2025-06-18,,,,,,
